Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Torque_RollingMean,Torque_RollingStd,Torque_RollingVar,AirTemp_RollingMean,AirTemp_RollingStd,AirTemp_RollingVar,ProcessTemp_RollingMean,ProcessTemp_RollingStd,ProcessTemp_RollingVar,RPM_RollingMean,RPM_RollingStd,RPM_RollingVar,ToolWear_RollingMean,ToolWear_RollingStd,ToolWear_RollingVar,Temp_Difference,Power_Index,Wear_Torque,Temp_Ratio,RPM_per_Torque,Ambient_Temperature,Humidity,Factory_Load,Shift,Heat_Stress,Load_Torque,Humidity_Wear,Temp_Load
2,299.0,310.4,1625,37.1,131,0,34.12,8.834987266544397,78.05700000000164,299.02,0.0447213594631722,0.0019999999922342,310.4,0.0,0.0,1644.4,213.7985032688464,45709.7999999989,126.8,3.4928498393154057,12.200000000005655,11.399999999999975,60287.5,4860.1,1.0381270903010034,42.650918635170605,28.362637699125504,86,0.7988417512668781,2,8803.762741808556,29.63702897200118,11266,22.657259170117396
1,299.0,310.4,1606,31.1,134,0,31.3,6.301190363732959,39.7050000000011,299.02,0.0447213594631722,0.0019999999922342,310.4,0.0,0.0,1686.8,167.7980929569788,28156.1999999989,129.2,3.492849839315563,12.200000000006757,11.399999999999975,49946.600000000006,4167.400000000001,1.0381270903010034,50.03115264797508,25.775553723251655,40,0.9388338814667578,0,8000.731875697313,29.19773371361617,5360,24.198963148955293
0,299.0,310.5,1336,56.8,136,0,38.42,10.648802749605345,113.39700000000234,299.02,0.0447213594631722,0.0019999999922342,310.42,0.0447213596008137,0.0020000000045453,1557.8,128.38107337142375,16481.69999999889,131.4,3.646916505763159,13.30000000000777,11.5,75884.8,7724.799999999999,1.0384615384615383,23.114186851211077,22.478846357724862,49,0.5398848988750969,1,6979.68179407357,30.665462256105506,6664,12.135989692669128
2,299.0,310.6,1587,34.2,141,0,38.04,10.785314089075118,116.32300000000228,299.02,0.0447213594631722,0.0019999999922342,310.46,0.0894427191263993,0.0080000000047239,1562.2,129.0647124507659,16657.69999999889,134.2,4.658325879541819,21.700000000009062,11.600000000000025,54275.4,4822.200000000001,1.0387959866220735,45.08522727272727,25.899123657050268,47,0.7769466942080064,1,8044.2678078798135,26.571576941913822,6627,20.12223850822958
1,299.1,310.6,1602,39.7,144,0,39.78,10.041762793454271,100.83700000000256,299.02000000000004,0.0447213594631722,0.0019999999922342,310.5,0.1000000000245238,0.0100000000049047,1551.2,121.06072856215135,14655.699999998891,137.2,5.263078946777298,27.700000000010427,11.5,63599.4,5716.8,1.0384486793714476,39.36117936117936,30.45976708703653,81,0.9121449377622262,1,9460.803657233546,36.21215402916038,11664,27.783722353856838
1,299.1,310.5,1471,38.4,146,0,40.04,9.971609699542125,99.4330000000026,299.04,0.0547722556807991,0.0029999999923628,310.52000000000004,0.0836660026832571,0.0070000000049947,1520.4,117.11660855744968,13716.299999998892,140.2,5.118593556829043,26.20000000001179,11.399999999999975,56486.4,5606.4,1.0381143430290871,37.33502538071066,35.70931460637908,65,0.9931623543228979,2,11087.742185280706,38.13743440599928,9490,35.46514696572849
0,299.1,310.6,1332,48.0,148,0,43.42,9.000666641977311,81.01200000000313,299.06,0.054772255681964,0.0029999999924904,310.56,0.0547722557977928,0.0030000000051788,1465.6,130.4005368087068,17004.299999998893,143.0,4.690415759824821,22.00000000001305,11.5,63936.0,7104.0,1.0384486793714476,27.18367346938776,34.48675656955167,73,0.8621637004070106,0,10711.586590502751,41.38385761953651,10804,29.733229659040454
0,299.2,310.6,1434,48.4,153,0,41.74,6.239230721812016,38.92800000000289,299.1,0.0707106780673522,0.0049999999927447,310.58000000000004,0.0447213596089485,0.0020000000052728,1485.2,112.13696981815988,12574.699999998898,146.4,4.505552130429144,20.30000000001459,11.400000000000034,69405.59999999999,7405.2,1.038101604278075,29.02834008097166,30.916379326585517,58,0.6391671877316468,1,9602.627418837463,30.935691886211707,8874,19.76073522901849
1,299.1,310.6,1921,23.9,158,0,39.68,9.948718510441562,98.97700000000258,299.12,0.0447213594702957,0.0019999999928714,310.58000000000004,0.0447213596089485,0.0020000000052728,1552.0,227.78608385939407,51886.4999999989,149.8,5.674504383645869,32.200000000016175,11.5,45911.9,3776.2,1.0384486793714476,77.14859437751005,28.70732933719006,53,0.8497851649227047,2,8916.496492131233,20.30986544165264,8374,24.395062595294455
0,299.2,310.6,1704,30.6,160,0,37.86,10.744673098796552,115.44800000000228,299.14,0.0547722556866076,0.0029999999929991,310.58000000000004,0.0447213596089485,0.0020000000052728,1572.4,237.7336745183545,56517.2999999989,153.0,6.082762530299668,37.00000000001762,11.400000000000034,52142.4,4896.0,1.038101604278075,53.92405063291139,31.075249425648618,47,0.8528833846538197,2,9651.972471606461,26.098231570406885,7520,26.503563909108863
2,299.1,310.6,1397,49.5,165,0,40.08,11.961897842733928,143.0870000000026,299.14,0.0547722556866076,0.0029999999929991,310.6,0.0,0.0,1557.6,247.71818665572152,61364.29999999889,156.8,6.534523701083296,42.700000000019344,11.5,69151.5,8167.5,1.0384486793714476,27.663366336633665,27.925448010061697,40,0.8499830060523087,1,8673.644151925164,42.07415879958928,6600,23.736156244949704
0,299.1,310.6,1791,28.0,168,0,36.08,11.995290742620709,143.88700000000202,299.14,0.0547722556866076,0.0029999999929991,310.6,0.0,0.0,1649.4,227.4319678497262,51725.29999999889,160.8,5.890670590011055,34.70000000002119,11.5,50148.0,4704.0,1.0384486793714476,61.75862068965517,36.8734559830555,87,0.9271302185465529,0,11452.895428337039,25.95964611930348,14616,34.18649530413694
1,299.1,310.6,1818,24.1,173,0,31.22,10.597027885213915,112.29700000000132,299.12,0.0447213594702957,0.0019999999928714,310.6,0.0,0.0,1726.2,199.64894189551535,39859.69999999888,164.8,6.0580524923462855,36.70000000002304,11.5,43813.8,4169.3,1.0384486793714476,72.43027888446214,29.24323927489968,64,0.5436900312597455,0,9082.950118783841,13.102929753359867,11072,15.899257675506423
1,299.2,310.7,1540,36.3,175,0,33.7,9.882560396982235,97.66500000000168,299.14,0.0547722556866076,0.0029999999929991,310.62,0.0447213596110521,0.002000000005461,1650.0,178.27647068527827,31782.49999999888,168.2,6.058052492346414,36.7000000000246,11.5,55901.99999999999,6352.499999999999,1.0384358288770053,41.28686327077748,29.654648567013094,63,0.5542099227077166,1,9213.699309770967,20.11782019429011,11025,16.434900490248825
2,299.2,310.8,1502,39.8,177,0,35.54,10.01663616190595,100.33300000000196,299.14,0.0547722556866076,0.0029999999929991,310.66,0.0894427191315653,0.008000000005648,1609.6,185.712950544648,34489.299999998875,171.6,4.979959839198117,24.800000000026134,11.600000000000025,59779.6,7044.599999999999,1.038770053475936,36.81372549019608,21.136710299917326,86,0.820308562112779,2,6569.289561214305,32.648280772088604,15222,17.33862443391955
0,299.2,310.8,1761,30.4,180,0,31.72,6.32273674922508,39.97700000000133,299.16,0.0547722556877842,0.002999999993128,310.7,0.1000000000291708,0.0100000000058341,1682.4,149.3161076374511,22295.29999999888,174.6,4.505552130430574,20.30000000002748,11.600000000000025,53534.4,5472.0,1.038770053475936,56.082802547770704,29.218260613908946,59,0.9769405480490939,0,9081.0353988029,29.698992660692454,10620,28.54450353719346
2,299.1,310.8,1517,38.4,185,0,33.8,6.501153743759769,42.26500000000166,299.16,0.0547722556877842,0.002999999993128,310.74,0.0894427191336463,0.0080000000060203,1627.6,149.77416332598517,22432.29999999888,178.0,4.69041575982652,22.00000000002899,11.699999999999989,58252.8,7104.0,1.0391173520561685,38.50253807106599,33.345936551859765,69,0.732919319459623,2,10363.917080318015,28.14410186724952,12765,24.439881124332825
1,299.1,310.7,1309,51.1,188,0,39.2,7.557446658759994,57.1150000000026,299.16,0.0547722556877842,0.002999999993128,310.76000000000005,0.0547722558063469,0.0030000000061159,1525.8,160.59794519233074,25791.69999999887,181.0,5.431390245602898,29.50000000003031,11.599999999999966,66889.90000000001,9606.8,1.038783015713808,25.12476007677543,25.72910969184582,44,0.9802813508128376,2,7994.034381256496,50.092377026536006,8272,25.221766403934293
1,298.9,310.6,1363,52.6,190,0,42.46,9.306879176179477,86.61800000000318,299.1,0.1224744871095368,0.014999999992744,310.74,0.0894427191336463,0.0080000000060203,1490.4,175.50156694456854,30800.79999999887,184.0,5.43139024560302,29.500000000031637,11.700000000000044,71693.8,9994.0,1.0391435262629645,25.42910447761194,26.997118662028747,42,0.969042629758077,0,8385.30505642613,50.97164232527485,7980,26.161358864143192
2,299.0,310.6,1787,22.2,192,0,38.940000000000005,13.114038279645312,171.97800000000257,299.06,0.1140175424769569,0.0129999999924846,310.7,0.1000000000291505,0.0100000000058301,1547.4,220.67804603086117,48698.79999999887,187.0,4.690415759826943,22.000000000032955,11.600000000000025,39671.4,4262.4,1.0387959866220735,77.02586206896552,33.170844070934656,71,0.9514548691171598,2,10302.864168432305,21.122298094400946,13632,31.56056110401685
1,298.9,310.5,1640,29.2,195,0,38.7,13.318783728253962,177.39000000000252,299.0,0.0999999999604754,0.009999999992095,310.64,0.1140175425342314,0.0130000000055452,1523.2,196.73383033936707,38704.19999999887,190.0,3.807886552936455,14.500000000034277,11.600000000000025,47888.0,5694.0,1.0388089662094346,54.3046357615894,24.093371105927787,56,0.9549254874320426,2,7480.991728390578,27.883824233015645,10920,23.007374147209184
2,298.9,310.6,1720,25.3,197,0,36.08,14.6176947566982,213.67700000000204,298.96,0.0894427190543337,0.0079999999918324,310.6,0.0707106781565216,0.0050000000053551,1563.8,215.21315015583707,46316.69999999888,192.4,3.646916505766943,13.300000000035366,11.700000000000044,43516.0,4984.1,1.0391435262629645,65.39923954372624,34.231204030167675,81,0.9491593966639931,1,10632.21197177008,24.013732735599024,15957,32.490868964356
1,298.8,310.5,1384,52.8,200,0,36.42,15.067249251273507,227.02200000000204,298.9,0.0707106780580925,0.0049999999914352,310.56000000000006,0.0547722557976572,0.0030000000051639,1578.8,194.6450615864653,37886.69999999888,194.8,3.962322551236393,15.700000000036482,11.699999999999989,73075.2,10560.0,1.039156626506024,25.724907063197023,27.871424439307592,44,0.909944691769591,0,8654.077288405007,48.045079725434405,8800,25.361454720605195
0,298.8,310.5,1294,55.8,202,0,37.06,15.967404297505656,254.9580000000021,298.88,0.0836660026014234,0.0069999999913013,310.54,0.0547722557967634,0.003000000005066,1565.0,215.1371655479333,46283.99999999888,197.2,3.962322551236532,15.700000000037583,11.699999999999989,72205.2,11271.6,1.039156626506024,22.781690140845072,28.445727118035187,50,0.8474894793026652,2,8832.398270149926,47.289912945088716,10100,24.107454463649344
1,298.8,310.5,1464,46.4,207,0,41.89999999999999,13.866506409330468,192.28000000000296,298.84000000000003,0.0547722556686735,0.0029999999910345,310.52,0.044721359605527,0.0020000000049668,1500.4,176.90901616367347,31296.79999999888,200.2,4.658325879545027,21.700000000038948,11.699999999999989,67929.59999999999,9604.8,1.039156626506024,30.88607594936709,25.504486379497624,77,0.5122040892963041,0,7919.1430208340125,23.76626974334851,15939,13.063502218980574
1,298.8,310.6,1803,25.4,209,0,41.14,14.808713651090793,219.2980000000028,298.82,0.0447213594482897,0.0019999999909031,310.54,0.0547722557967433,0.0030000000050638,1533.0,219.06163516234164,47987.99999999888,203.0,4.949747468309893,24.5000000000402,11.800000000000011,45796.2,5308.599999999999,1.0394912985274432,68.29545454545455,31.512185041711533,43,0.5661267960780263,0,9787.684673955602,14.379620620381868,8987,17.839892355082057
1,298.8,310.6,1602,39.1,211,0,43.89999999999999,12.169223475637354,148.0900000000033,298.8,0.0,0.0,310.54,0.0547722557967433,0.0030000000050638,1509.4,199.3484386695789,39739.79999999888,205.8,4.658325879545297,21.70000000004146,11.800000000000011,62638.2,8250.1,1.0394912985274432,39.9501246882793,39.83948794011752,78,0.5671160272657336,2,12374.144954200503,22.174236666090184,16458,22.593612128900553
0,298.9,310.6,1519,38.8,213,0,41.1,11.179892664958944,124.99000000000282,298.82,0.0447213594482611,0.0019999999909005,310.56000000000006,0.0547722557976137,0.0030000000051592,1536.4,186.86974072866607,34920.299999998875,208.4,4.219004621950854,17.80000000004267,11.700000000000044,58937.2,8264.4,1.0391435262629645,38.16582914572864,33.12598895784253,58,0.5117701421397949,0,10288.93217030589,19.85668151502404,12354,16.952892077476346
2,298.9,310.7,1638,33.6,218,0,36.66,7.770971625221782,60.38800000000207,298.84,0.0547722556686164,0.0029999999910282,310.6,0.0707106781564518,0.0050000000053453,1605.2,129.9796137861583,16894.69999999887,211.6,4.219004621951028,17.800000000044136,11.800000000000011,55036.8,7324.8,1.039478086316494,47.34104046242774,26.542858952237857,78,0.5583508842118183,1,8246.866276460301,18.760589709517095,17004,14.820228765491585
0,298.9,310.6,1615,33.0,221,0,33.980000000000004,5.57153479752228,31.04200000000163,298.86,0.0547722556697931,0.0029999999911571,310.62,0.0447213596107931,0.0020000000054378,1635.4,103.89562069692288,10794.29999999887,214.4,4.9799598392000535,24.800000000045426,11.700000000000044,53295.0,7293.0,1.0391435262629645,47.5,34.54248234196591,85,0.9598732167835531,1,10728.895015414611,31.67581615385725,18785,33.15640364127189
1,298.8,310.6,1651,33.3,0,0,35.56,3.1037074604417683,9.633000000001893,298.86,0.0547722556697931,0.0029999999911571,310.62,0.0447213596107931,0.0020000000054378,1605.0,51.74456493197014,2677.499999998874,172.6,96.56759290776604,9325.300000000028,11.800000000000011,54978.3,0.0,1.0394912985274432,48.13411078717201,28.733281816263002,88,0.831902143455393,2,8924.55733213129,27.702341377064585,0,23.90327873145706
1,298.9,310.6,1387,52.7,2,0,38.28,8.408150807401256,70.69700000000239,298.88,0.0447213594525843,0.0019999999912872,310.62,0.0447213596107931,0.0020000000054378,1562.0,110.65712810297796,12244.999999998874,130.8,118.52721206541564,14048.700000000008,11.700000000000044,73094.90000000001,105.4,1.0391435262629645,25.82867783985102,35.497939925710234,62,0.6560365091477112,0,11025.6601409256,34.57312403208438,124,23.287944590798105
2,298.8,310.5,1678,32.8,4,0,37.08,8.737104783622673,76.33700000000219,298.86,0.054772255669773,0.0029999999911549,310.6,0.0707106781564518,0.0050000000053453,1593.8,117.82487004023758,13882.699999998877,89.0,119.1427714970572,14194.999999999987,11.699999999999989,55038.4,131.2,1.039156626506024,49.64497041420119,33.226705608657454,56,0.89668000611834,2,10316.89209148814,29.41110420068155,224,29.793722588463247
1,298.9,310.6,1585,38.1,7,0,37.98,8.518039680583929,72.55700000000236,298.86,0.054772255669773,0.0029999999911549,310.58000000000004,0.0447213596087292,0.0020000000052532,1583.2,115.20937461855642,13273.199999998877,46.8,97.41509123334008,9489.69999999997,11.700000000000044,60388.5,266.7,1.0391435262629645,40.53708439897698,18.227433738113067,52,0.7441847434774255,0,5661.440919057919,28.353438726489912,364,13.564578100649443
2,298.8,310.6,1640,33.8,9,0,38.14,8.407912939606499,70.6930000000024,298.84000000000003,0.0547722556685626,0.0029999999910223,310.58000000000004,0.0447213596087292,0.0020000000052532,1588.2,117.45509780336856,13795.699999998877,4.4,3.646916505755183,13.299999999949591,11.800000000000011,55431.99999999999,304.2,1.0394912985274432,47.1264367816092,25.98368146817989,66,0.5710635184579382,2,8070.531464016674,19.30194692387831,594,14.838332561709134
1,298.9,310.6,1406,43.8,12,0,40.24,8.205668772257553,67.33300000000277,298.86,0.0547722556697561,0.0029999999911531,310.58000000000004,0.0447213596087292,0.0020000000052532,1539.2,134.56485425250858,18107.69999999888,6.8,3.962322551225567,15.699999999950684,11.700000000000044,61582.8,525.5999999999999,1.0391435262629645,31.383928571428573,33.77754089134156,40,0.9422510406132463,2,10491.304200850689,41.27059557886018,480,31.826923054223062
2,298.9,310.6,1679,35.8,14,0,36.86,4.37812745360412,19.16800000000209,298.86,0.0547722556697561,0.0029999999911531,310.58000000000004,0.0447213596087292,0.0020000000052532,1597.6,113.75104395124852,12939.299999998875,9.2,3.962322551225705,15.699999999951777,11.700000000000044,60108.2,501.19999999999993,1.0391435262629645,45.625,30.60662908858007,41,0.6693309731182362,0,9506.41899491297,23.962048837632853,574,20.485964831728214
1,298.9,310.5,1717,26.9,17,0,35.68,6.173086748135155,38.10700000000186,298.88,0.044721359452539,0.0019999999912832,310.58000000000004,0.0447213596087292,0.0020000000052532,1605.4,121.70168445834622,14811.299999998871,11.8,3.9623225512258538,15.699999999952958,11.600000000000025,46187.3,457.3,1.0388089662094346,61.541218637992834,25.9049762091686,57,0.8494296152649471,1,8043.49511294685,22.849656650627075,969,22.00445397480169
0,298.9,310.5,1429,39.9,19,0,36.04,6.3978902772712445,40.933000000001925,298.88,0.044721359452539,0.0019999999912832,310.56000000000006,0.0547722557976137,0.0030000000051592,1574.2,145.84135216048594,21269.699999998877,14.2,3.962322551225992,15.699999999954048,11.600000000000025,57017.1,758.1,1.0388089662094346,34.93887530562348,27.46564193802475,75,0.6452970802498037,2,8528.081821756685,25.747353501967165,1425,17.72349854979393
2,298.9,310.4,1533,44.4,24,0,38.16,7.178648897947464,51.53300000000234,298.9,0.0,0.0,310.52,0.0836660026831399,0.0070000000049751,1552.8,141.55988132235373,20039.199999998877,17.2,4.6583258795360605,21.699999999955413,11.5,68065.2,1065.6,1.038474406155905,33.76651982378855,22.375053519642478,84,0.7500356253369,1,6945.2166124970245,33.301581764958364,2016,16.782087258551652
2,298.9,310.5,1525,38.5,27,0,37.1,6.496537539336021,42.20500000000213,298.9,0.0,0.0,310.5,0.070710678153181,0.0050000000048827,1576.6,118.89827584956342,14136.799999998875,20.2,5.2630789467722,27.699999999956777,11.600000000000025,58712.5,1039.5,1.0388089662094346,38.607594936708864,29.646506849894415,72,0.9081263557652077,0,9205.240376892216,34.962864696960494,1944,26.922774226762883
1,298.9,310.4,1739,26.3,30,0,35.2,8.150460109711707,66.43000000000177,298.9,0.0,0.0,310.46,0.0547722557934391,0.0030000000047019,1588.6,133.89846899796456,17928.799999998875,23.4,5.412947441085885,29.29999999995823,11.5,45735.7,789.0,1.038474406155905,63.6996336996337,38.84275890406306,75,0.5783886732121839,2,12056.792363821172,15.211622105480437,2250,22.466211786421777
1,298.9,310.3,1436,39.0,32,0,37.62,6.745146403155547,45.49700000000222,298.9,0.0,0.0,310.42,0.0836660026804324,0.0070000000045221,1532.4,125.2230010820651,15680.799999998875,26.4,5.128352561979295,26.2999999999596,11.400000000000034,56004.0,1248.0,1.0381398461023754,35.9,33.2197335629293,41,0.9886256976196393,0,10308.083324576963,38.55640220716593,1312,32.841882268389526
2,298.8,310.2,1595,33.1,34,0,36.26,6.855144053920528,46.99300000000197,298.88,0.0447213594525104,0.0019999999912806,310.36,0.1140175425285663,0.0130000000042534,1565.6,112.2933657880058,12609.799999998871,29.4,3.974921382865448,15.79999999996096,11.399999999999975,52794.5,1125.4,1.038152610441767,46.774193548387096,38.761668004753695,43,0.5351079614303631,1,12023.869415074596,17.71207352334502,1462,20.74167714766428
0,298.7,310.1,1435,45.6,37,0,36.5,7.222534181296896,52.16500000000202,298.84000000000003,0.0894427190497524,0.0079999999910129,310.3,0.1581138830210073,0.0250000000039807,1546.0,126.99606293109592,16127.999999998874,32.0,3.807886552926983,14.499999999962142,11.400000000000034,65436.0,1687.2,1.0381653833277538,30.79399141630901,33.52958835915992,55,0.767004454870252,0,10397.525350175492,34.97540314208349,2035,25.717343641441406
1,298.7,310.0,1637,31.8,42,0,35.16,7.378549993054312,54.4430000000018,298.8,0.0999999999537213,0.0099999999907442,310.2,0.1581138830195692,0.025000000003526,1568.4,132.13932041598696,17460.79999999887,35.0,4.69041575981954,21.999999999963517,11.300000000000011,52056.6,1335.6,1.037830599263475,49.90853658536586,34.10991737341077,43,0.958012759675974,2,10574.074385757338,30.464805757695974,1806,32.6777360752207
1,298.7,310.1,1558,37.6,44,0,37.42,5.470100547522155,29.922000000002186,298.76,0.0894427190467491,0.0079999999904757,310.14,0.114017542524179,0.0130000000032529,1532.2,92.59427628098229,8573.699999998875,37.8,5.118593556824451,26.19999999996479,11.400000000000034,58580.8,1654.4,1.0381653833277538,40.362694300518136,37.896314750980096,48,0.9728469424412627,1,11751.647204278928,36.57904503579148,2112,36.86731393528271
2,298.7,310.1,1644,34.1,46,0,36.440000000000005,5.55454768635593,30.85300000000201,298.72,0.0447213594405466,0.0019999999902105,310.1,0.0707106781403489,0.005000000003068,1573.8,84.98058601821286,7221.699999998875,40.6,4.979959839192086,24.79999999996606,11.400000000000034,56060.4,1568.6,1.0381653833277538,46.83760683760684,31.509053037368904,88,0.6160544814398881,2,9770.957346888097,21.007457817100185,4048,19.41129332959823
1,298.7,310.1,1641,31.1,49,0,36.040000000000006,5.915488145538114,34.99300000000195,298.7,0.0,0.0,310.08000000000004,0.0447213595832683,0.0020000000029759,1583.0,90.18037480515856,8132.499999998874,43.6,4.50555213042391,20.299999999967437,11.400000000000034,51035.100000000006,1523.9,1.0381653833277538,51.1214953271028,29.25109071397248,60,0.5719924906074043,1,9070.763230402867,17.788966457890275,2940,16.731404230468236
1,298.8,310.2,1504,41.0,51,0,35.120000000000005,4.1517466203998765,17.237000000001796,298.72,0.044721359440518,0.001999999990208,310.1,0.0707106781403489,0.005000000003068,1596.8,63.07693714820713,3978.699999998873,46.4,3.6469165057578032,13.299999999968705,11.399999999999975,61664.0,2091.0,1.038152610441767,35.80952380952381,34.13063006648805,62,0.8622015001589455,0,10587.321446624594,35.350261506516766,3162,29.42748044469601
2,298.7,310.1,1506,50.7,53,0,38.9,7.570006605017094,57.30500000000244,298.72,0.044721359440518,0.001999999990208,310.12,0.0447213595853322,0.0020000000031605,1570.6,69.12163192517137,4777.799999998871,48.6,3.64691650575794,13.299999999969703,11.400000000000034,76354.2,2687.1000000000004,1.0381653833277538,29.129593810444877,35.81536094848754,41,0.5209867841381186,0,11106.343430125986,26.414029955802615,2173,18.65932972329848
0,298.8,310.1,1380,44.0,56,0,40.17999999999999,7.831794175028008,61.33700000000265,298.74,0.054772255662302,0.0029999999903365,310.12,0.0447213595853322,0.0020000000031605,1535.0,110.61645447219357,12235.999999998872,51.0,3.80788655292812,14.4999999999708,11.300000000000011,60720.0,2464.0,1.037817938420348,30.666666666666668,28.080141429151166,42,0.7426194845151571,2,8707.651857179777,32.675257318666915,2352,20.852860153228946
2,298.7,310.1,1549,42.5,61,0,41.86,7.064913304493051,49.91300000000293,298.74,0.054772255662302,0.0029999999903365,310.12,0.0447213595853322,0.0020000000031605,1516.0,94.14616295951136,8863.499999998872,54.0,4.690415759820463,21.99999999997217,11.400000000000034,65832.5,2592.5,1.0381653833277538,35.60919540229885,27.11372367063988,62,0.898177613396591,2,8407.965710265427,38.172548569355115,3782,24.352939616789985
2,298.7,310.1,1402,69.7,64,1,49.58,11.842170409177712,140.23700000000423,298.73999999999995,0.054772255662302,0.0029999999903365,310.12,0.0447213595853322,0.0020000000031605,1468.2,73.14506135070825,5350.199999998873,57.0,5.431390245597673,29.49999999997355,11.400000000000034,97719.4,4460.8,1.0381653833277538,19.83026874115983,30.55542412972352,65,0.780127362258417,2,9475.237022627263,54.37487714941167,4160,23.837122429008396
1,298.7,310.1,1401,45.3,67,0,50.44,11.202142652189552,125.48800000000438,298.72,0.0447213594405346,0.0019999999902095,310.1,0.0,0.0,1447.6,75.02199677427195,5628.299999998872,60.2,5.718391382196134,32.699999999975006,11.400000000000034,63465.3,3035.1,1.0381653833277538,30.259179265658748,33.32599546772665,86,0.5940066328870025,1,10334.391194542035,26.908500469781213,5762,19.79586235539181
2,298.7,310.0,1459,40.2,69,0,48.34,12.09020264511741,146.173000000004,298.72,0.0447213594405346,0.0019999999902095,310.08000000000004,0.0447213595832286,0.0020000000029724,1438.2,68.53976947728137,4697.69999999887,63.4,5.128352561980939,26.299999999976457,11.300000000000011,58651.8,2773.8,1.037830599263475,35.4126213592233,33.192364194646245,46,0.7435221497349815,1,10289.632900340335,29.88959041934626,3174,24.679257980789806
1,298.7,309.9,1465,39.7,72,0,47.48,12.617527491549358,159.20200000000384,298.7,0.0,0.0,310.0400000000001,0.089442719115573,0.0080000000027872,1455.2,60.573921781562646,3669.199999998869,66.6,4.277849927238904,18.299999999977896,11.199999999999989,58160.50000000001,2858.4,1.0374958151991964,35.995085995085994,24.303329599249604,75,0.9606373582244465,2,7531.601842807452,38.13730312151053,5400,23.346686342281135
2,298.8,310.0,1295,52.7,74,0,49.52,12.434307379182975,154.61200000000417,298.72,0.0447213594405346,0.0019999999902095,310.02,0.0836660026695092,0.0070000000026943,1404.4,68.2627277509394,4659.799999998873,69.2,3.962322551229149,15.699999999979068,11.199999999999989,68246.5,3899.8,1.037483266398929,24.115456238361265,37.646424268253284,83,0.8086064890221384,1,11670.391523158518,42.613561971466694,6142,30.441142951790113
2,298.8,310.0,1529,38.5,77,0,43.28,5.872989017527879,34.49200000000309,298.74,0.054772255662302,0.0029999999903365,310.0,0.0707106781370529,0.0050000000026019,1429.8,87.93861495383513,7733.199999998875,71.8,3.9623225512292986,15.699999999980257,11.199999999999989,58866.5,2964.5,1.037483266398929,38.70886075949367,27.435340282412596,72,0.8607453137845099,1,8504.955487547904,33.13869458070363,5544,23.614840580170036
2,298.8,310.0,1484,44.9,80,0,43.2,5.841232746604357,34.120000000003074,298.76000000000005,0.0547722556634669,0.0029999999904641,309.98,0.0447213595780586,0.00200000000251,1446.4,88.97078172073613,7915.799999998874,74.4,4.277849927239319,18.299999999981445,11.199999999999989,66631.59999999999,3592.0,1.037483266398929,32.331154684095864,28.939740012445682,88,0.6681319398312575,0,8971.319403858162,29.99912409842346,7040,19.335564632727593
1,298.8,309.9,1739,30.6,83,0,41.28,8.182420179873603,66.95200000000277,298.78000000000003,0.0447213594448149,0.0019999999905923,309.96,0.0547722557726179,0.003000000002421,1502.4,159.2476059474643,25359.799999998868,77.2,4.438468204232482,19.699999999982715,11.099999999999966,53213.4,2539.8,1.0371485943775098,55.03164556962025,26.38938256004872,75,0.5942418875838089,0,8178.069655359098,18.183801760064554,6225,15.681676504654599
0,298.7,309.8,1422,40.7,85,0,41.48,8.146287497995807,66.3620000000028,298.78000000000003,0.0447213594448149,0.0019999999905923,309.94,0.0894427191130063,0.0080000000023281,1493.8,162.89168180112472,26533.699999998866,79.8,4.438468204232616,19.699999999983905,11.100000000000025,57875.4,3459.5000000000005,1.037161031134918,34.10071942446043,40.79331534374835,43,0.6278211149498019,0,12637.769093493238,25.552319378456936,3655,25.610904721610947
1,298.8,309.8,1463,40.0,90,0,38.94,5.2319212532302455,27.373000000002342,298.78000000000003,0.0447213594448149,0.0019999999905923,309.9,0.1000000000107354,0.010000000002147,1527.4,124.41583500503008,15479.299999998866,83.0,4.949747468304356,24.499999999985377,11.0,58520.0,3600.0,1.036813922356091,35.68292682926829,30.96828268115187,62,0.7665887968801475,2,9593.973974620849,30.663551875205897,5580,23.73993856198852
1,298.7,309.7,1667,30.4,92,0,37.32,6.502076591366951,42.27700000000206,298.76000000000005,0.0547722556634669,0.0029999999904641,309.84,0.1140175425181625,0.013000000001881,1555.0,139.27849798155802,19398.499999998865,86.0,4.949747468304494,24.499999999986752,11.0,50676.8,2796.8,1.0368262470706395,53.08917197452229,26.59609967727374,64,0.6401100768053518,0,8236.812070051677,19.459346334882696,5888,17.024431407142487
0,298.7,309.7,1565,39.3,94,0,36.2,5.227332015474229,27.32500000000186,298.73999999999995,0.054772255662302,0.0029999999903365,309.78,0.0836660026630595,0.007000000001615,1571.2,133.54849306524903,17835.199999998866,88.8,4.658325879539563,21.69999999998804,11.0,61504.49999999999,3694.2,1.0368262470706395,38.83374689826303,33.45569419984978,80,0.7709823937130506,0,10361.228493693478,30.299608072922883,7520,25.793751197532004
